Label,Tweet
1,Quaid e Azam Solar Park in Bahawalpur is the first energy project under CPEC that is producing 400MW out of 1000MW  #HBDShehbazSharif
1,The Chinese and Pakistani Media pledged together to counter propaganda through enhanced communications and building stronger linkages by creating the “China-Pakistan Media Corridor”   
1,“This region of #Pakistan is going to be the central hub of #CPEC  having ICT infrastructure  enabling environment  and #startup ecosystem will be the game changer for the residents of #hazara” by CEO #TechValleyPak  Umar Farooq @umarfarooq1
1,"Appreciated the remarks made by @QasimKhanSuri &amp; Pir Noor-ul-Haq Qadri at online conference ""#Xinjiang is a wonderful land""  As neighbor and friend of China  Pakistan has witnessed the development of Xinjiang  As the start of #CPEC  Xinjiang’s progress will also benefit Pakistan  https://t co/Jjc4bKBuNd"
1,Moeed Yusuf said that the ultimate goal of the national security is to ensure that the most disempowered Pakistani citizen has means to livelihood and personal safety and security   #MoeedYusuf #GwadarPort #CPEC https://t co/zfKtCqNtG4
1,N Korea Leader Kim Jong Un to Help Taliban Govt  @ImranKhanPTI  @GenQamarJB  @OfficialDGISPR  @PRC_President  @LauMingshen   India’ll NEVER Stop Terrorism in Afg’n  CPEC  Pak  Don’t Wait: N Korea or China Must Hit India &amp; Cut-off Chicken-Neck
0,Kamran Khan  top Pak TV anchor admits that CPEC is actually a trap  China has sold Pak electricity that doesn’t need  at costs it cannot  And it’s not just @JoeBiden who hasn’t called Imran  #حمدالله #ShehnaazGiIl #القادسيه_العربي #BrianLaundrie #اليوم_الوطني_السعودي #دفن_الهلال
1,@suryakant24 @ShekharGupta @standwkashmir I don't see any sources  Just your imagination   Also  if CPEC is so destructive to Pakistan  then shouldn't India be cheering Pakistan on?  🤔
1,CPEC Thahkot-Havelian project wins ENR's best project award https://t co/eJDCyAOe4m https://t co/gNwHrfwmZO
1,Greener CPEC a must for Pakistan’s pandemic recovery https://t co/bYl5bc7n15
0,@CPEC_Official Shame on you @CPEC_Official @CPECAuthority
0,@China_Amb_India China should vaccate CPEC  disengage from Pak &amp; Turkey alliance not target third nation 
0,#GBIsNotPakistan #CPEC Is An #ILLEGAL #PROJECT #FreeBalochistan #FreeSindhuDesh #FreeAfghanistan #FreePashtunistan  #StopGenocide Support #War_Against_Jihad https://t co/1uGj309E4d
1,"@AssassinShado20 @Shamshadnetwork Yes the time has changed  1  Pakistan has kicked out India &amp; America from Afghanistan   2  Made new friends like Russia &amp; Iran   3  Say ""absolutely not"" to USA   4  Connecting China  AFG  Uzbekistan &amp; Tajikistan via CPEC "
0,What a wonderful &amp; factual reply !The world (including US) should verify it now that how Pak was misleading the world with false propaganda tarnishing India Pak should immediately vacate PoK &amp; dismantle portion of illegal CPEC passing through our land before we act legally on it  https://t co/DGQ8XdmaE2
1,Wishing  a very happy 72nd National Day  Longlife🇵🇰🇨🇳Friendship  @CathayPak @PakAmbChina @AmbNong @CPEC_Official @zlj517 @Gwadar_Pro @Mushahid @zhang_heqing @ForeignOfficePk  @CPEC_UPDATE #ChinaNationalDay https://t co/4gAn6M0uTI
0,@zhang_heqing CPEC is slow down  Why ?
0,The movements of Baloch rebels who are against Chinese presence in Gwadar and Balochistan  Baloch are also against other CPEC projects in Balochistan  So this is an attempt by CCP to ride on world's stand on terrorism &amp; Afg to protect their interests in Gwadar and Balochistan 
1,CPEC revolutionized Pakistan’s energy  infrastructure and trade sectors  Dr Moeed Yusuf https://t co/XPpkxwXKSi
1,The fake news regarding the CPEC is being spread all over the world  including Pakistan  Federal Minister for Planning strongly responded to those who are spreading fake news about the CPEC   
0,Why don v understand that BRI / #CPEC /#OBOR is financial terrorism aur hum gulami ki tarf br rahe hai  #الاتحاد_lلاهلي #اليوم_العالمي_للقهوة #انتخابات_مجلس_الشوري #SopranosNewark #TMA2021 #كاريزما55_عبدالمجيد_نفال #ConquerorsOfKhybar #فوری #حزب_الله #الجوبة https://t co/m0RWn3MkPS
0,@mkw72 CPEC is murdered    Who is murderer ???
1,Importance for China and America  QUAD and AUKUS are two alliances to contain China in the region  Pakistan is the most important ally of China and faced severe criticism from western states due to CPEC  Pakistan is also boosting its defense market and selling planes to different
1,Pakistan's geostrategic location provides it with 3 opportunities (a) connectivity through #CPEC  (b) development partnerships with other countries (c) peace within Pakistan and good relations with neighbors : NSA Dr Moeed Yusuf @YusufMoeed https://t co/7YQ2QP2A03
0,#CPEC has wreaked havoc on the lives of local people in #Balochistan in #Pakistan  #CPECButcheringBaloch #NoToCPEC https://t co/ygDScR6gEe
1,PM Imran assures of expeditious progress on CPEC projects https://t co/t23G67BdbN
1,Distinguished speakers from both countries aimed at strengthening the ties between China and Pakistan and boosting relations through enhanced channels of communications   
1,@zlj517: Sincere friend of #Pakistan: https://t co/iL9jpuJP8g  Classic reply from Lijian  Long live China Pakistan Dosti  Zindabad  #China #CPEC #CGTN #RT #CCTV #DawnNews #FT #ChinaDaily #Globaltimes #Lahore #Beijing #Shanghai #Islamabad #SCO #PMIK #7NEWS #6G #CBS #SCMP
1,@elonmusk @ray4tesla Pakistan can cover whole asia through Cpec its an amazing place to set up Gigafactory
1,Pakistan Will Assist Afghanistan in Joining the CPEC Project 
1,Pakistan: Multi-billion dollar project launched in Karachi under CPEC https://t co/fWNl42p7E4
0,#China is angry over #Pakistan for no major development of #CPEC project in last three years   
0,If 50 00 000 Chinese will be employed in #Pakistan in 2025  what will 620 00 000 Pakistanis currently unemployed do? Ring bells! #CPEC is a scam  
1,@zlj517 Pak&amp;China should subtitute ML1 to High Speed Train   it will be future of Pakistan     @ImranKhanPTI @Asad_Umar @AzamKhanSwatiPk @ShkhRasheed @MaryamNSharif @president_pmln @NawazSharifMNS @BBhuttoZardari @SirajOfficial @MoulanaOfficial @CPEC_Official @CPEC_CSCEC @CPECAuthority
1,Inclusion of Karachi Comprehensive Coastal Development Zone in CPEC is game changer and it will put Karachi at par with developed port cities of the world: Prime Minister @ImranKhanPTI   https://t co/GMzj7vQPzg
1,@SheilaZulfiqar @AajKamranKhan @Asad_Umar On the official website of ministry of planning  one of the best rebuttal of mine is still on the pages  Unfortunately  real  honest and competent people are disgraced  mentally tortured and finally trashed  Well  thats the gift I received for my sheer hard work for CPEC 
0,@sidhant @China_Amb_India What was China doing with Pakistan all these years? Supplying weapons grade uranium  missile tech and drones  Remind me if this is not an alliance with Pakistan  Good that Chinese are getting killed in CPEC  This is how Pak screws its benefactors 
1,#China needs to accelerate it's #BRI projects in the #COVID19 era  while the other economies would be struggling  Due to the acceleration of the #BRI projects  China's economy would be fluidly flourishing  #CPEC needs to step up it's speed further  Things need to get going 
0,China dream project CPEC is heading towards dead end  Chinese exports from where to nowhere  All trade will be in terror currency
1,10th CPEC JCC which is the apex body for all joint #China - #Pakistan decisions related to #CPEC is being held  This JCC will lay the foundation for further acceleration and broadening of CPEC : Asad Umar https://t co/GxfLlr7eCE
1,@AmbNong CPEC is real game changer for Pakistan 🇵🇰
0,@majorgauravarya @JoeBiden Pakistanis may still not realise it  but CPEC is a Trap  https://t co/GcBY9zruWu
1,Pakistan to benefit from relocation of Chinese SMEs: PM Khan  
0,Govt to Pay Off $1 4 Billion in Accounts Payable to Chinese CPEC Investors  https://t co/SdeN8XBG6C
1,@Syed2964 @elonmusk @ray4tesla We have found cure for instability in next door Afghanistan and BLA is breathing it's last with stability in Afghanistan  If China is concerned about CPEC then why they announced 15 billion USD project today? CPEC is now too big to fail  China will not let OBR initiative to fail 
1,#OurHopeJamKamal CPEC A Game-Changer  Balochistan Is The Land Of Opportunities: Jam Kamal @TeamPakDefense https://t co/zr4CUq8ioA
0,@ShaykShack I'm afraid that CPEC will turn into a corporatocracy  run by big companies and corporates 
0,Wow what a great achievement 👏🏻 A city that produce maximum revenue is now becoming part of CPEC  While the main goal was to ehance Gawadar and uplift Balouchistan  Banao aud bewakoof awam ko ****** 🤬🤬🤬 https://t co/iG0fZHQYK9
1,provision of employment for the youth  and completion of road networks so that as to benefit from the completion of the Gwadar Port and the CPEC  @TeamPakDefense #OurHopeJamKamal
0,@AdiMian6 @yagesh_ Yehi sab me jaoge Bete     #GBIsNotPakistan #CPEC Is An #ILLEGAL #PROJECT #FreeBalochistan #FreeSindhuDesh #FreeAfghanistan #FreePashtunistan  #StopGenocide Support #War_Against_Jihad
1,New Era Of Cooperation In Healthcare Sector Begins Under China Pakistan Health Corridor  
1,Govt will launch big economic transformation projects under CPEC in Karachi: Ali Zaidi #AliZaidi #karachi #CPEC 
1,Prime Minister Imran Khan has said that the Matiari to Lahore transmission line will help reduce power losses  and vowed to accelerate work on projects under the China-Pakistan Economic Corridor (CPEC)   #CPEC #ImranKhan #China #Pakistan https://t co/dFGc9csinC
1,CPEC  is big example of Pak-China friendship  #PakChinaMediaForum https://t co/3QFmEV0o9u
1,provision of employment for the youth  and completion of road networks so that as to benefit from the completion of the Gwadar Port and the CPEC  @TeamPakDefense #OurHopeJamKamal https://t co/p9Sz0dDI2n
1,Prime Minister Imran Khan has assured of the expeditious progress on projects falling under the umbrella of the China-Pakistan Economic Corridor (CPEC)  despite some relevant departments having faced difficulties due to the Covid-19 pandemic in the past  
0,@DesiGuyNo1 @AajKamranKhan Ok  Why the rate of same regime plants are so varied Sahiwal 1320 MW rate is 9 Rs while Jamshoro 1320 rate 6 80 Rs  Why wind power  rate is much high as 9 cent /kwh while this govt signed agreement 3~5 cent/KWH  Why Pak based IPPs ROE is 15 %set and CPEC IPPs ROE is 35% Pls reply
1,Security becomes vital as Chinese investment increases: Asad Umar https://t co/OEBUQEdEqq https://t co/BlazYGSlHs
1,"ImranKhanPTI -""Inclusion of Karachi Comprehensive Coastal Development Zone in CPEC is game changer  Will cleanup our marine habitat for fishermen  develop 20k low income housing units &amp; present opportunities for investors  Will put Khi at par with developed port cities Well …"
1,Happy CPEC day @TallalPMLN https://t co/oVj6HxK2yM
0,@ChinaUrdu_ Main question: When will China start trading through CPEC Or is it a fail switch project in case Malacca straight is blocked? Roads were already there so instead if making 3 parallel routes one should have been built in the middle 
1,At the 9th annual Engineering News-Record (ENR)'s Global Best Projects competition  #KKH Phase-II (Havelian-Thakot)  a major connecting project under #CPEC  has been awarded Bridge/Tunnel Award for its outstanding design and quality construction  https://t co/GVXxKxfB7D
0,#GBIsNotPakistan #CPEC Is An #ILLEGAL #PROJECT #FreeBalochistan #FreeSindhuDesh #FreeAfghanistan #FreePashtunistan  #StopGenocide Support #War_Against_Jihad https://t co/QarSK9gZ6B
1,@AajKamranKhan I disgree your analysis about China  US contract of Nuc SM with Aus will further strengthen CPEC 
1,Consensus was reached to make the KCCDZ project a part of the CPEC framework during the 5th meeting of Joint Working Group (JWG) on Industrial Cooperation held on 15 December 2020  The meeting was co-convened by BOI &amp; National Development &amp; Reform Commission (NDRC) of China  4/10
1,Completion of a game changer project like #CPEC will change the destiny of the region and start of a new era of Pak-China relations    Congratulations to the Chinese people and government on the 72nd anniversary of the founding of the People's Republic of China  🇵🇰🇨🇳🤝
